pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Class C/3 (Metabotropic glutamate/pheromone receptors)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Classical antibody-mediated complement activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Clearance of dopamine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Clearance of Nuclear Envelope Membranes from Chromatin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CLEC7A (Dectin-1) induces NFAT activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CLEC7A/inflammasome pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Clostridium neurotoxicity	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Cobalamin (Cbl, vitamin B12) transport and metabolism"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Coenzyme A biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cohesin Loading onto Chromatin	10	2	1.491351198	NA	NA	8243;23383	http://www.ncbi.nlm.nih.gov/gene/?term= 8243+23383
Collagen biosynthesis and modifying enzymes	64	2	7.654666231	NA	NA	256076;5034	http://www.ncbi.nlm.nih.gov/gene/?term= 256076+5034
Collagen formation	78	2	7.654666231	NA	NA	256076;5034	http://www.ncbi.nlm.nih.gov/gene/?term= 256076+5034
Common Pathway of Fibrin Clot Formation	22	2	3.154494888	NA	NA	2244;5104	http://www.ncbi.nlm.nih.gov/gene/?term= 2244+5104
Condensation of Prometaphase Chromosomes	11	2	1.186049754	NA	NA	10592;983	http://www.ncbi.nlm.nih.gov/gene/?term= 10592+983
Condensation of Prophase Chromosomes	25	2	8.443765479	NA	NA	8290;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 8290+8349
Conjugation of benzoate with glycine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Conjugation of carboxylic acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Conjugation of salicylate with glycine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Constitutive Signaling by EGFRvIII	13	2	1.400233293	NA	NA	5295;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 5295+1956
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	18	2	1.857417284	NA	NA	1956;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 1956+7314
Constitutive Signaling by NOTCH1 HD Domain Mutants	15	2	2.478535682	NA	NA	7314;54492	http://www.ncbi.nlm.nih.gov/gene/?term= 7314+54492
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	17	2	2.378529575	NA	NA	996;29945	http://www.ncbi.nlm.nih.gov/gene/?term= 996+29945
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	27	2	1.408887131	NA	NA	908;10576	http://www.ncbi.nlm.nih.gov/gene/?term= 908+10576
COPI Mediated Transport	11	2	3.329041176	NA	NA	22820;26286	http://www.ncbi.nlm.nih.gov/gene/?term= 22820+26286
Costimulation by the CD28 family	57	2	5.373235339	NA	NA	5777;3932	http://www.ncbi.nlm.nih.gov/gene/?term= 5777+3932
Creatine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Creation of C4 and C2 activators	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation through the activation of Adenylate Cyclase	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation through the activation of CaMKII	14	2	7.645456793	NA	NA	10142;818	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+818
CREB phosphorylation through the activation of CaMKK	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation through the activation of Ras	18	2	7.645456793	NA	NA	10142;818	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+818
CRMPs in Sema3A signaling	16	2	3.703072062	NA	NA	2932;1808	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+1808
cRNA Synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Crosslinking of collagen fibrils	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cross-presentation of particulate exogenous antigens (phagosomes)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cross-presentation of soluble exogenous antigens (endosomes)	41	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
CS/DS degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
c-src mediated regulation of Cx43 function and closure of gap junctions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CTLA4 inhibitory signaling	21	2	2.464674324	NA	NA	5527;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+4067
Cyclin A/B1 associated events during G2/M transition	22	2	0.989330147	NA	NA	994;983	http://www.ncbi.nlm.nih.gov/gene/?term= 994+983
Cyclin B2 mediated events	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cysteine formation from homocysteine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytochrome c-mediated apoptotic response	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytochrome P450 - arranged by substrate type	24	2	6.213883556	NA	NA	1565;11283	http://www.ncbi.nlm.nih.gov/gene/?term= 1565+11283
Cytokine Signaling in Immune system	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytosolic iron-sulfur cluster assembly	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytosolic sensors of pathogen-associated DNA	62	2	2.143205164	NA	NA	661;51082	http://www.ncbi.nlm.nih.gov/gene/?term= 661+51082
Cytosolic sulfonation of small molecules	17	2	3.618603041	NA	NA	6822;9061	http://www.ncbi.nlm.nih.gov/gene/?term= 6822+9061
DAG and IP3 signaling	20	2	3.680073378	NA	NA	5335;5580	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5580
DARPP-32 events	21	2	3.189998955	NA	NA	5566;5575	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+5575
DCC mediated attractive signaling	14	2	1.306707993	NA	NA	2534;1793	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+1793
Deadenylation-dependent mRNA decay	47	2	6.685686645	NA	NA	27257;57819	http://www.ncbi.nlm.nih.gov/gene/?term= 27257+57819
Deadenylation of mRNA	23	2	2.372968413	NA	NA	4849;9337	http://www.ncbi.nlm.nih.gov/gene/?term= 4849+9337
Dectin-2 family	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective AMN causes hereditary megaloblastic anemia 1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective CUBN causes hereditary megaloblastic anemia 1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective HLCS causes multiple carboxylase deficiency	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MMAA causes methylmalonic aciduria type cblA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MTR causes methylmalonic aciduria and homocystinuria type cblG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MUT causes methylmalonic aciduria mut type	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective pro-SFTPB causes pulmonary surfactant metabolism dysfunction 1 (SMDP1) and respiratory distress syndrome (RDS)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective pro-SFTPC causes pulmonary surfactant metabolism dysfunction 2 (SMDP2) and respiratory distress syndrome (RDS)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective SFTPA2 causes idiopathic pulmonary fibrosis (IPF)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective TRP may confer susceptibility towards thyroid papillary carcinoma (TPC)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defects in biotin (Btn) metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defects in cobalamin (B12) metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defects in vitamin and cofactor metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Degradation of cysteine and homocysteine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Degradation of DVL	53	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
Degradation of GABA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	12	2	1.64022228	NA	NA	782;777	http://www.ncbi.nlm.nih.gov/gene/?term= 782+777
Depolymerisation of the Nuclear Lamina	14	2	0.919951543	NA	NA	4000;221496	http://www.ncbi.nlm.nih.gov/gene/?term= 4000+221496
Deposition of new CENPA-containing nucleosomes at the centromere	35	2	4.96484123	NA	NA	201254;378708	http://www.ncbi.nlm.nih.gov/gene/?term= 201254+378708
Dermatan sulfate biosynthesis	11	2	2.110998798	NA	NA	92126;1464	http://www.ncbi.nlm.nih.gov/gene/?term= 92126+1464
Detoxification of Reactive Oxygen Species	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Developmental Biology	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DEx/H-box helicases activate type I IFN and inflammatory cytokines production	13	2	1.679468062	NA	NA	5970;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5970+6288
Digestion of dietary carbohydrate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Digestion of dietary lipid	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Disassembly of the destruction complex and recruitment of AXIN to the membrane	31	2	4.779339787	NA	NA	7478;1855	http://www.ncbi.nlm.nih.gov/gene/?term= 7478+1855
Disease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases associated with surfactant metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases associated with the TLR signaling cascade	12	2	2.248120219	NA	NA	114609;7096	http://www.ncbi.nlm.nih.gov/gene/?term= 114609+7096
Diseases associated with visual transduction	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases of carbohydrate metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases of Immune System	12	2	2.248120219	NA	NA	114609;7096	http://www.ncbi.nlm.nih.gov/gene/?term= 114609+7096
Diseases of metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Disinhibition of SNARE formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Disorders of transmembrane transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DNA Damage Bypass	45	2	3.772887667	NA	NA	6119;6233	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6233
DNA Damage Recognition in GG-NER	37	2	6.744631688	NA	NA	5887;10445	http://www.ncbi.nlm.nih.gov/gene/?term= 5887+10445
DNA Damage Reversal	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DNA Damage/Telomere Stress Induced Senescence	39	2	8.543187143	NA	NA	25913;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 25913+8290
DNA Double Strand Break Response	48	2	12.34929189	NA	NA	51720;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 51720+8290
DNA methylation	15	2	2.398848964	NA	NA	8349;8356	http://www.ncbi.nlm.nih.gov/gene/?term= 8349+8356
DNA replication initiation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DNA strand elongation	29	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Dopamine Neurotransmitter Release Cycle	22	2	14.18366916	NA	NA	64130;8541	http://www.ncbi.nlm.nih.gov/gene/?term= 64130+8541
Downregulation of ERBB2:ERBB3 signaling	13	2	2.059132126	NA	NA	9101;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 9101+7314
Downregulation of ERBB4 signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Downregulation of SMAD2/3:SMAD4 transcriptional activity	23	2	1.743022325	NA	NA	6498;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 6498+7314
Downregulation of TGF-beta receptor signaling	26	2	1.996232942	NA	NA	4092;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 4092+7314
Dual Incision in GG-NER	37	2	4.920184723	NA	NA	6119;10038	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+10038
Dual incision in TC-NER	62	2	4.284560929	NA	NA	6119;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+404672
E2F-enabled inhibition of pre-replication complex formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Early Phase of HIV Life Cycle	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ECM proteoglycans	46	2	2.185426118	NA	NA	63923;1463	http://www.ncbi.nlm.nih.gov/gene/?term= 63923+1463
Effects of PIP2 hydrolysis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
EGFR downregulation	26	2	1.857417284	NA	NA	1956;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 1956+7314
EGFR interacts with phospholipase C-gamma	22	2	3.680073378	NA	NA	5335;5580	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5580
EGFR Transactivation by Gastrin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Elastic fibre formation	30	2	4.465140111	NA	NA	2006;4237	http://www.ncbi.nlm.nih.gov/gene/?term= 2006+4237
Electric Transmission Across Gap Junctions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Elevation of cytosolic Ca2+ levels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Elongation arrest and recovery	30	2	2.238304509	NA	NA	6917;25920	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+25920
Endogenous sterols	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Endosomal Sorting Complex Required For Transport (ESCRT)	26	2	2.558878794	NA	NA	137492;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 137492+7314
Endosomal/Vacuolar pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Energy dependent regulation of mTOR by LKB1-AMPK	27	2	5.711221097	NA	NA	28956;64121	http://www.ncbi.nlm.nih.gov/gene/?term= 28956+64121
eNOS activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
eNOS activation and regulation	16	2	2.828653079	NA	NA	5805;1719	http://www.ncbi.nlm.nih.gov/gene/?term= 5805+1719
Entry of Influenza Virion into Host Cell via Endocytosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
EPHA-mediated growth cone collapse	34	2	2.560745402	NA	NA	1943;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 1943+4067
EPH-ephrin mediated repulsion of cells	48	2	2.560745402	NA	NA	1943;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 1943+4067
Ephrin signaling	19	2	1.667337517	NA	NA	1947;2051	http://www.ncbi.nlm.nih.gov/gene/?term= 1947+2051
ERK/MAPK targets	21	2	1.149276833	NA	NA	5595;1848	http://www.ncbi.nlm.nih.gov/gene/?term= 5595+1848
ERKs are inactivated	12	2	1.149276833	NA	NA	5595;1848	http://www.ncbi.nlm.nih.gov/gene/?term= 5595+1848
ER-Phagosome pathway	51	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
Erythrocytes take up carbon dioxide and release oxygen	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Erythrocytes take up oxygen and release carbon dioxide	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Establishment of Sister Chromatid Cohesion	11	2	3.129657017	NA	NA	8243;157570	http://www.ncbi.nlm.nih.gov/gene/?term= 8243+157570
Estrogen biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ethanol oxidation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Eukaryotic Translation Elongation	80	2	12.40758922	NA	NA	6143;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6143+6139
Eukaryotic Translation Termination	76	2	12.40758922	NA	NA	6143;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6143+6139
Export of Viral Ribonucleoproteins from Nucleus	29	2	0.669646775	NA	NA	57122;23225	http://www.ncbi.nlm.nih.gov/gene/?term= 57122+23225
Extension of Telomeres	16	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Extrinsic Pathway of Fibrin Clot Formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Facilitative Na+-independent glucose transporters	11	2	2.372523197	NA	NA	6514;81031	http://www.ncbi.nlm.nih.gov/gene/?term= 6514+81031
Fanconi Anemia Pathway	37	2	6.167793421	NA	NA	29089;6119	http://www.ncbi.nlm.nih.gov/gene/?term= 29089+6119
FasL/ CD95L signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty Acyl-CoA Biosynthesis	23	2	6.210424255	NA	NA	83401;47	http://www.ncbi.nlm.nih.gov/gene/?term= 83401+47
FBXW7 Mutants and NOTCH1 in Cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FCERI mediated Ca+2 mobilization	16	2	2.889911012	NA	NA	7294;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 7294+4067
FCGR activation	11	2	1.562787981	NA	NA	2209;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 2209+4067
Fertilization	10	2	4.393192161	NA	NA	5016;11085	http://www.ncbi.nlm.nih.gov/gene/?term= 5016+11085
FGFR1b ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR1c and Klotho ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR1c ligand binding and activation	12	2	4.074315157	NA	NA	26281;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+2247
FGFR1 ligand binding and activation	16	2	5.908149802	NA	NA	2255;26281	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281
FGFR1 mutant receptor activation	28	2	3.699561889	NA	NA	2260;26281	http://www.ncbi.nlm.nih.gov/gene/?term= 2260+26281
FGFR2b ligand binding and activation	10	2	3.595713085	NA	NA	2255;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+2247
FGFR2c ligand binding and activation	12	2	4.074315157	NA	NA	26281;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+2247
FGFR2 ligand binding and activation	19	2	5.908149802	NA	NA	2255;26281	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+26281
FGFR3b ligand binding and activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FGFR3c ligand binding and activation	11	2	4.074315157	NA	NA	26281;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+2247
FGFR3 ligand binding and activation	11	2	4.074315157	NA	NA	26281;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+2247
FGFR3 mutant receptor activation	11	2	3.503896868	NA	NA	2261;26281	http://www.ncbi.nlm.nih.gov/gene/?term= 2261+26281
FGFR4 ligand binding and activation	13	2	4.074315157	NA	NA	26281;2247	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+2247
Fibronectin matrix formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ficolins bind to repetitive carbohydrate structures on the target cell surface	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Folding of actin by CCT/TriC	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of annular gap junctions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of apoptosome	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of ATP by chemiosmotic coupling	16	2	4.532635507	NA	NA	10476;521	http://www.ncbi.nlm.nih.gov/gene/?term= 10476+521
Formation of Fibrin Clot (Clotting Cascade)	39	2	3.952409018	NA	NA	2814;5104	http://www.ncbi.nlm.nih.gov/gene/?term= 2814+5104
Formation of HIV-1 elongation complex containing HIV-1 Tat	40	2	2.54280627	NA	NA	6917;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+404672
Formation of HIV elongation complex in the absence of HIV Tat	41	2	2.54280627	NA	NA	6917;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+404672
Formation of Incision Complex in GG-NER	40	2	4.920184723	NA	NA	6119;10038	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+10038
Formation of RNA Pol II elongation complex	41	2	2.54280627	NA	NA	6917;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+404672
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	13	2	1.547577944	NA	NA	25842;29855	http://www.ncbi.nlm.nih.gov/gene/?term= 25842+29855
"Formation of the active cofactor, UDP-glucuronate"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Formation of the Editosome	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Formation of the ternary complex, and subsequently, the 43S complex"	42	2	7.308733957	NA	NA	6217;27335	http://www.ncbi.nlm.nih.gov/gene/?term= 6217+27335
Formation of tubulin folding intermediates by CCT/TriC	21	2	1.414212565	NA	NA	10382;908	http://www.ncbi.nlm.nih.gov/gene/?term= 10382+908
Formyl peptide receptors bind formyl peptides and many other ligands	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Free fatty acids regulate insulin secretion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fructose biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fructose catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fructose metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fusion and Uncoating of the Influenza Virion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fusion of the Influenza Virion to the Host Cell Endosome	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
G1 Phase	36	2	1.558197586	NA	NA	6500;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 6500+7314
G2/M Checkpoints	78	2	12.34929189	NA	NA	51720;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 51720+8290
G2/M DNA damage checkpoint	29	2	12.34929189	NA	NA	51720;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 51720+8290
G2/M DNA replication checkpoint	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
G2/M Transition	109	2	6.929724513	NA	NA	10142;55142	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+55142
G2 Phase	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GABA receptor activation	49	2	0.998285395	NA	NA	2771;196883	http://www.ncbi.nlm.nih.gov/gene/?term= 2771+196883
GABA synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"GABA synthesis, release, reuptake and degradation"	17	2	1.743794321	NA	NA	22999;6804	http://www.ncbi.nlm.nih.gov/gene/?term= 22999+6804
Galactose catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Gamma-carboxylation of protein precursors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	10	2	2.070979306	NA	NA	2677;5627	http://www.ncbi.nlm.nih.gov/gene/?term= 2677+5627
Gap-filling DNA repair synthesis and ligation in GG-NER	22	2	4.011620023	NA	NA	6119;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+7314
Gap-filling DNA repair synthesis and ligation in TC-NER	61	2	4.282610338	NA	NA	6119;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6917
Gap junction assembly	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Gap junction degradation	10	2	2.221598214	NA	NA	1601;4646	http://www.ncbi.nlm.nih.gov/gene/?term= 1601+4646
Gap junction trafficking	10	2	2.221598214	NA	NA	1601;4646	http://www.ncbi.nlm.nih.gov/gene/?term= 1601+4646
Gap junction trafficking and regulation	12	2	2.221598214	NA	NA	1601;4646	http://www.ncbi.nlm.nih.gov/gene/?term= 1601+4646
G beta:gamma signalling through PI3Kgamma	39	2	1.430168364	NA	NA	3717;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 3717+5295
Gene Expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Generation of second messenger molecules	24	2	1.363406553	NA	NA	9402;3932	http://www.ncbi.nlm.nih.gov/gene/?term= 9402+3932
GLI proteins bind promoters of Hh responsive genes to promote transcription	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glucocorticoid biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Gluconeogenesis	29	2	2.368856478	NA	NA	4190;26330	http://www.ncbi.nlm.nih.gov/gene/?term= 4190+26330
