pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
MAP kinase activation in TLR cascade	59	16	2.80300998837934	0.390712570056045	0.267050463146429	10454;1326;23291;2353;3551;3725;4208;5519;5594;5598;5602;6195;6197;6416;6885;7316	http://www.ncbi.nlm.nih.gov/gene/?term= 10454+1326+23291+2353+3551+3725+4208+5519+5594+5598+5602+6195+6197+6416+6885+7316
MAPK targets/ Nuclear events mediated by MAP kinases	30	5	2.37019237193539	0.562850280224179	0.299806655316911	4208;5519;5598;6195;6197	http://www.ncbi.nlm.nih.gov/gene/?term= 4208+5519+5598+6195+6197
MASTL Facilitates Mitotic Progression	10	3	1.74737068597139	0.822257806244996	0.387446792588294	10776;5519;84930	http://www.ncbi.nlm.nih.gov/gene/?term= 10776+5519+84930
Meiosis	91	7	3.15916559443567	0.273819055244195	0.247165360228518	128312;4000;54386;56154;56979;8243;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 128312+4000+54386+56154+56979+8243+8365
Meiotic recombination	61	2	2.48505735549761	NA	NA	56154;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 56154+8365
Meiotic synapsis	63	3	2.74820720521632	0.412329863891113	0.267050463146429	54386;8243;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 54386+8243+8365
Melanin biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Membrane binding and targetting of GAG proteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Membrane Trafficking	218	14	3.53700330443818	0.182546036829464	0.227970776445602	10427;1213;134829;1453;1522;2153;2697;2890;4952;54885;7037;7082;7164;9632	http://www.ncbi.nlm.nih.gov/gene/?term= 10427+1213+134829+1453+1522+2153+2697+2890+4952+54885+7037+7082+7164+9632
Metabolic disorders of biological oxidation enzymes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism of Angiotensinogen to Angiotensins	16	2	1.10722223740395	NA	NA	1636;183	http://www.ncbi.nlm.nih.gov/gene/?term= 1636+183
Metabolism of folate and pterines	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism of lipids and lipoproteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism of nitric oxide	18	2	1.35163220605397	NA	NA	3320;801	http://www.ncbi.nlm.nih.gov/gene/?term= 3320+801
Metabolism of polyamines	70	8	2.24226173451328	0.615692554043235	0.316230793889031	1373;383;445;4953;5009;5690;83884;9491	http://www.ncbi.nlm.nih.gov/gene/?term= 1373+383+445+4953+5009+5690+83884+9491
Metabolism of proteins	781	11	3.70310858978434	0.145716573258607	0.202152585063155	10559;11227;114805;374378;4585;55907;64409;6480;6489;7903;81849	http://www.ncbi.nlm.nih.gov/gene/?term= 10559+11227+114805+374378+4585+55907+64409+6480+6489+7903+81849
Metabolism of steroid hormones and vitamin D	24	2	0.889359476820691	NA	NA	51144;79644	http://www.ncbi.nlm.nih.gov/gene/?term= 51144+79644
Metabolism of vitamins and cofactors	34	2	2.4406246879235	NA	NA	349565;55191	http://www.ncbi.nlm.nih.gov/gene/?term= 349565+55191
Metabolism of water-soluble vitamins and cofactors	34	2	2.4406246879235	NA	NA	349565;55191	http://www.ncbi.nlm.nih.gov/gene/?term= 349565+55191
Metal ion SLC transporters	20	2	2.08792978675565	NA	NA	1356;4891	http://www.ncbi.nlm.nih.gov/gene/?term= 1356+4891
Methionine salvage pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Methylation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
M/G1 Transition	75	9	2.44129470534222	0.542033626901521	0.299257230135955	4998;5001;51053;5690;5693;5698;6119;81620;9491	http://www.ncbi.nlm.nih.gov/gene/?term= 4998+5001+51053+5690+5693+5698+6119+81620+9491
MHC class II antigen presentation	84	2	2.89474845421492	NA	NA	3111;3113	http://www.ncbi.nlm.nih.gov/gene/?term= 3111+3113
MicroRNA (miRNA) biogenesis	11	2	0.170052758378138	NA	NA	5430;5436	http://www.ncbi.nlm.nih.gov/gene/?term= 5430+5436
Mineralocorticoid biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Minus-strand DNA synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Miscellaneous transport and binding events	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	13	2	2.03039699049873	NA	NA	5424;57804	http://www.ncbi.nlm.nih.gov/gene/?term= 5424+57804
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	13	2	2.03039699049873	NA	NA	5424;57804	http://www.ncbi.nlm.nih.gov/gene/?term= 5424+57804
Misspliced GSK3beta mutants stabilize beta-catenin	14	2	2.09660202287501	NA	NA	5519;5529	http://www.ncbi.nlm.nih.gov/gene/?term= 5519+5529
Mitochondrial biogenesis	49	16	2.77651740762374	0.402722177742194	0.267050463146429	10891;11232;1387;1432;211;2551;4208;4899;51422;53632;5465;6256;6604;6907;7019;79718	http://www.ncbi.nlm.nih.gov/gene/?term= 10891+11232+1387+1432+211+2551+4208+4899+51422+53632+5465+6256+6604+6907+7019+79718
Mitochondrial Fatty Acid Beta-Oxidation	10	2	3.68440010632522	NA	NA	3030;3032	http://www.ncbi.nlm.nih.gov/gene/?term= 3030+3032
mitochondrial fatty acid beta-oxidation of saturated fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitochondrial iron-sulfur cluster biogenesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitochondrial protein import	42	3	1.90923184277723	0.759007205764612	0.364975285956662	1431;50;54543	http://www.ncbi.nlm.nih.gov/gene/?term= 1431+50+54543
Mitochondrial transcription initiation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitochondrial translation	75	4	2.36266412646328	0.565252201761409	0.299806655316911	23107;26589;55037;55168	http://www.ncbi.nlm.nih.gov/gene/?term= 23107+26589+55037+55168
Mitochondrial translation elongation	70	4	2.41414132500169	0.55004003202562	0.299257230135955	23107;26589;51650;55168	http://www.ncbi.nlm.nih.gov/gene/?term= 23107+26589+51650+55168
Mitochondrial translation initiation	70	4	2.41414132500169	0.55004003202562	0.299257230135955	23107;26589;51650;55168	http://www.ncbi.nlm.nih.gov/gene/?term= 23107+26589+51650+55168
Mitochondrial translation termination	71	4	2.36266412646328	0.565252201761409	0.299806655316911	23107;26589;55037;55168	http://www.ncbi.nlm.nih.gov/gene/?term= 23107+26589+55037+55168
Mitochondrial tRNA aminoacylation	20	4	2.79092825816211	0.396317053642914	0.267050463146429	23395;27068;3735;79731	http://www.ncbi.nlm.nih.gov/gene/?term= 23395+27068+3735+79731
Mitophagy	19	2	2.13528331462111	NA	NA	81631;9474	http://www.ncbi.nlm.nih.gov/gene/?term= 81631+9474
Mitotic Anaphase	163	25	2.934941276167	0.341072858286629	0.252046988447967	151648;221496;23047;23141;23279;23421;4000;5518;5519;5529;55869;5690;5693;5698;57082;701;7316;7443;79023;79902;81565;8243;8815;9793;991	http://www.ncbi.nlm.nih.gov/gene/?term= 151648+221496+23047+23141+23279+23421+4000+5518+5519+5529+55869+5690+5693+5698+57082+701+7316+7443+79023+79902+81565+8243+8815+9793+991
Mitotic G1-G1/S phases	127	9	3.71478529909244	0.144915932746197	0.202152585063155	1026;1029;4998;5001;5519;5690;5925;595;7027	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+1029+4998+5001+5519+5690+5925+595+7027
Mitotic G2-G2/M phases	108	8	3.11445925058065	0.292233787029624	0.247165360228518	1453;1781;23291;5108;55755;7840;79866;80254	http://www.ncbi.nlm.nih.gov/gene/?term= 1453+1781+23291+5108+55755+7840+79866+80254
Mitotic Metaphase/Anaphase Transition	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitotic Metaphase and Anaphase	164	14	3.13491553786686	0.284227381905524	0.247165360228518	151648;23047;23279;5519;5529;55869;5690;57082;701;7316;79023;79902;8243;991	http://www.ncbi.nlm.nih.gov/gene/?term= 151648+23047+23279+5519+5529+55869+5690+57082+701+7316+79023+79902+8243+991
Mitotic Prometaphase	106	11	3.43887032377061	0.205764611689351	0.234437133285828	151648;23047;23279;23421;5519;5529;55869;701;79023;79902;8243	http://www.ncbi.nlm.nih.gov/gene/?term= 151648+23047+23279+23421+5519+5529+55869+701+79023+79902+8243
Mitotic Prophase	110	12	3.40153727344586	0.2177742193755	0.237899557606372	10051;23165;23175;23279;4000;5578;5925;79648;8365;84930;891;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 10051+23165+23175+23279+4000+5578+5925+79648+8365+84930+891+9818
Mitotic Spindle Checkpoint	17	2	1.43937771034004	NA	NA	51433;701	http://www.ncbi.nlm.nih.gov/gene/?term= 51433+701
MMR	14	2	2.03039699049873	NA	NA	5424;57804	http://www.ncbi.nlm.nih.gov/gene/?term= 5424+57804
Molecules associated with elastic fibres	22	2	1.80698327463198	NA	NA	3688;8516	http://www.ncbi.nlm.nih.gov/gene/?term= 3688+8516
Molybdenum cofactor biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
M Phase	260	35	3.91463093825902	0.10888710968775	0.186450647347477	128312;151648;221496;23047;23133;23165;23175;23279;23310;25936;4000;53371;5519;5529;5578;55869;5690;5925;64689;701;7112;7316;7443;79023;79648;81565;8243;8365;84930;891;9126;9232;9491;9700;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 128312+151648+221496+23047+23133+23165+23175+23279+23310+25936+4000+53371+5519+5529+5578+55869+5690+5925+64689+701+7112+7316+7443+79023+79648+81565+8243+8365+84930+891+9126+9232+9491+9700+9818
mRNA 3'-end processing	28	2	2.23561302849499	NA	NA	51585;79869	http://www.ncbi.nlm.nih.gov/gene/?term= 51585+79869
mRNA Capping	26	2	2.72097636795541	NA	NA	2967;8732	http://www.ncbi.nlm.nih.gov/gene/?term= 2967+8732
mRNA decay by 3' to 5' exoribonuclease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mRNA decay by 5' to 3' exoribonuclease	15	2	2.164340972893	NA	NA	11157;219988	http://www.ncbi.nlm.nih.gov/gene/?term= 11157+219988
mRNA Editing	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mRNA Editing: C to U Conversion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mRNA Splicing	111	7	3.73515588466724	0.142514011208967	0.202152585063155	10594;3183;3192;5093;6637;79869;8243	http://www.ncbi.nlm.nih.gov/gene/?term= 10594+3183+3192+5093+6637+79869+8243
Mtb iron assimilation by chelation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mTORC1-mediated signalling	20	2	1.69161732318692	NA	NA	1977;57521	http://www.ncbi.nlm.nih.gov/gene/?term= 1977+57521
mTOR signalling	37	2	2.7786373929532	NA	NA	53632;7249	http://www.ncbi.nlm.nih.gov/gene/?term= 53632+7249
Muscle contraction	54	5	3.21664859448954	0.260208166533227	0.245292937975951	10398;4638;7168;7431;93408	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+4638+7168+7431+93408
MyD88 cascade initiated on plasma membrane	82	14	3.48459194619847	0.191353082465973	0.230823218673049	1432;23291;3146;3551;4208;4790;5519;5594;5598;5608;6195;6885;7316;9252	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+23291+3146+3551+4208+4790+5519+5594+5598+5608+6195+6885+7316+9252
MyD88 deficiency (TLR2/4)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
MyD88 deficiency (TLR5)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
MyD88 dependent cascade initiated on endosome	83	11	3.45087496913898	0.200960768614892	0.234376889900684	1432;23291;3146;3551;4790;5519;5594;5608;6195;6885;9252	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+23291+3146+3551+4790+5519+5594+5608+6195+6885+9252
MyD88-independent TLR3/TLR4 cascade	96	11	3.45087496913898	0.200960768614892	0.234376889900684	1432;23291;3146;3551;4790;5519;5594;5608;6195;6885;9252	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+23291+3146+3551+4790+5519+5594+5608+6195+6885+9252
MyD88:Mal cascade initiated on plasma membrane	92	2	4.04755578201424	NA	NA	3146;4790	http://www.ncbi.nlm.nih.gov/gene/?term= 3146+4790
Myoclonic epilepsy of Lafora	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Myogenesis	29	4	3.36160046043541	0.2257806244996	0.237899557606372	1000;1432;4208;6925	http://www.ncbi.nlm.nih.gov/gene/?term= 1000+1432+4208+6925
Na+/Cl- dependent neurotransmitter transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NADE modulates death signalling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NCAM1 interactions	35	5	2.87453338132465	0.368294635708567	0.264396288011509	1284;1297;4684;776;7903	http://www.ncbi.nlm.nih.gov/gene/?term= 1284+1297+4684+776+7903
NCAM signaling for neurite out-growth	251	47	4.90328087421504	0.0136108887109688	0.144429134544377	10718;10818;1282;1284;1297;152559;153090;161742;1846;1950;2066;221002;2254;2255;2263;2266;22866;2674;283455;284;2885;2904;3084;3562;3815;4684;4747;4893;5519;5529;5594;5605;5690;6464;6708;673;6900;7010;775;776;785;7903;817;8912;9491;9542;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+10818+1282+1284+1297+152559+153090+161742+1846+1950+2066+221002+2254+2255+2263+2266+22866+2674+283455+284+2885+2904+3084+3562+3815+4684+4747+4893+5519+5529+5594+5605+5690+6464+6708+673+6900+7010+775+776+785+7903+817+8912+9491+9542+9693
Nectin/Necl  trans heterodimerization	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nef and signal transduction	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nef Mediated CD4 Down-regulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nef Mediated CD8 Down-regulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nef mediated downregulation of CD28 cell surface expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nef mediated downregulation of MHC class I complex cell surface expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	11	2	1.1134591763686	NA	NA	161;51606	http://www.ncbi.nlm.nih.gov/gene/?term= 161+51606
Negative epigenetic regulation of rRNA expression	84	8	2.44696644832969	0.538831064851881	0.299257230135955	128312;1789;2068;23411;2967;64426;6908;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 128312+1789+2068+23411+2967+64426+6908+8365
Negative feedback regulation of MAPK pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Negative regulation of FGFR1 signaling	30	2	2.49827174993951	NA	NA	2255;2885	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+2885
Negative regulation of FGFR2 signaling	32	2	2.95984042126199	NA	NA	2255;2263	http://www.ncbi.nlm.nih.gov/gene/?term= 2255+2263
Negative regulation of FGFR3 signaling	28	5	2.26767580611888	0.606885508406725	0.314116503827443	10253;10818;2885;5594;5781	http://www.ncbi.nlm.nih.gov/gene/?term= 10253+10818+2885+5594+5781
Negative regulation of FGFR4 signaling	30	2	2.11030094016139	NA	NA	2885;5781	http://www.ncbi.nlm.nih.gov/gene/?term= 2885+5781
Negative regulation of MAPK pathway	38	6	2.55288594936999	0.496397117694155	0.29391514608151	152559;5519;5529;5594;5605;673	http://www.ncbi.nlm.nih.gov/gene/?term= 152559+5519+5529+5594+5605+673
Negative regulation of TCF-dependent signaling by DVL-interacting proteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Negative regulation of the PI3K/AKT network	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Negative regulators of RIG-I/MDA5 signaling	26	2	3.02301930886654	NA	NA	64135;9474	http://www.ncbi.nlm.nih.gov/gene/?term= 64135+9474
Nephrin interactions	22	6	1.97420677422331	0.728582866293034	0.352756108917922	4868;5291;6711;84623;87;9863	http://www.ncbi.nlm.nih.gov/gene/?term= 4868+5291+6711+84623+87+9863
NEP/NS2 Interacts with the Cellular Export Machinery	28	2	2.36459457781864	NA	NA	23165;23279	http://www.ncbi.nlm.nih.gov/gene/?term= 23165+23279
Netrin-1 signaling	35	3	2.78335745249284	0.399519615692554	0.267050463146429	1630;6477;90249	http://www.ncbi.nlm.nih.gov/gene/?term= 1630+6477+90249
Netrin mediated repulsion signals	10	2	2.40313302002812	NA	NA	1630;90249	http://www.ncbi.nlm.nih.gov/gene/?term= 1630+90249
Neurofascin interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Neuronal System	271	84	4.59724964851375	0.0360288230584468	0.144429134544377	10242;108;1103;111;114;131096;1385;169522;170850;1739;1742;23236;23416;2572;26251;27092;27094;2770;2774;2782;2788;2890;2892;2898;2899;2904;320;3737;3741;3744;3747;3749;3751;3752;3770;3772;3773;3775;3776;3777;3778;3781;3782;3790;43;4747;4905;5170;5567;5578;5579;55799;5594;56479;5923;60482;610;6195;6196;6197;6505;6507;6512;6538;6571;6572;6616;6854;6857;773;774;781;782;783;80331;814;817;83988;8500;89822;90134;9132;9312;9568	http://www.ncbi.nlm.nih.gov/gene/?term= 10242+108+1103+111+114+131096+1385+169522+170850+1739+1742+23236+23416+2572+26251+27092+27094+2770+2774+2782+2788+2890+2892+2898+2899+2904+320+3737+3741+3744+3747+3749+3751+3752+3770+3772+3773+3775+3776+3777+3778+3781+3782+3790+43+4747+4905+5170+5567+5578+5579+55799+5594+56479+5923+60482+610+6195+6196+6197+6505+6507+6512+6538+6571+6572+6616+6854+6857+773+774+781+782+783+80331+814+817+83988+8500+89822+90134+9132+9312+9568
Neurophilin interactions with VEGF and VEGFR	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Neurotransmitter Clearance In The Synaptic Cleft	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	132	11	3.98058655614403	0.0984787830264211	0.185612290120195	23236;2788;2890;2898;2899;2900;2904;4747;5578;801;817	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+2788+2890+2898+2899+2900+2904+4747+5578+801+817
Neurotransmitter Release Cycle	42	2	2.97918927797145	NA	NA	2572;6505	http://www.ncbi.nlm.nih.gov/gene/?term= 2572+6505
Neurotransmitter uptake and Metabolism In Glial Cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NFG and proNGF binds to p75NTR	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	12	2	2.82280580926645	NA	NA	3551;64135	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+64135
NF-kB is activated and signals survival	12	2	1.76558143655606	NA	NA	3551;4790	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+4790
NGF-independant TRKA activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NGF processing	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NGF signalling via TRKA from the plasma membrane	334	115	4.93100978801865	0.0128102481985588	0.144429134544377	10000;10142;10197;1026;10718;108;10818;111;112;11221;114;1385;143471;145957;152559;153090;156;161742;192669;192670;1950;1956;196883;2065;2066;207;221002;2243;2246;2249;2255;2263;22866;2308;23112;23198;23239;2534;27161;283455;284;2885;2889;2904;3084;3560;3562;3567;3667;3815;3845;4914;50852;5136;5153;5155;5156;5170;5291;5293;53358;54756;5515;5519;5525;5529;5536;5567;5577;5578;5580;5594;5598;5686;5688;5690;5693;5700;5719;5728;57498;57731;5781;5898;5922;6014;6195;6196;6197;6456;6464;6654;6708;6711;673;7010;7249;7316;7409;7450;79109;801;805;80824;815;816;817;8315;84078;8660;88;8826;9491;9542;9693	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+10142+10197+1026+10718+108+10818+111+112+11221+114+1385+143471+145957+152559+153090+156+161742+192669+192670+1950+1956+196883+2065+2066+207+221002+2243+2246+2249+2255+2263+22866+2308+23112+23198+23239+2534+27161+283455+284+2885+2889+2904+3084+3560+3562+3567+3667+3815+3845+4914+50852+5136+5153+5155+5156+5170+5291+5293+53358+54756+5515+5519+5525+5529+5536+5567+5577+5578+5580+5594+5598+5686+5688+5690+5693+5700+5719+5728+57498+57731+5781+5898+5922+6014+6195+6196+6197+6456+6464+6654+6708+6711+673+7010+7249+7316+7409+7450+79109+801+805+80824+815+816+817+8315+84078+8660+88+8826+9491+9542+9693
N-glycan antennae elongation in the medial/trans-Golgi	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
N-glycan trimming and elongation in the cis-Golgi	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
N-glycan trimming in the ER and Calnexin/Calreticulin cycle	10	2	1.32089677348808	NA	NA	55741;9695	http://www.ncbi.nlm.nih.gov/gene/?term= 55741+9695
NICD traffics to nucleus	12	2	2.20205652301974	NA	NA	1387;4851	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+4851
Nicotinamide salvaging	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Nicotinate metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NIK-->noncanonical NF-kB signaling	52	2	2.79478374288058	NA	NA	5690;7316	http://www.ncbi.nlm.nih.gov/gene/?term= 5690+7316
Nitric oxide stimulates guanylate cyclase	15	2	2.35050014435118	NA	NA	10846;4842	http://www.ncbi.nlm.nih.gov/gene/?term= 10846+4842
NOD1/2 Signaling Pathway	32	5	2.5457214224423	0.498799039231385	0.29391514608151	10392;1540;3551;6885;7334	http://www.ncbi.nlm.nih.gov/gene/?term= 10392+1540+3551+6885+7334
Non-coding RNA Metabolism	47	4	2.8422924626457	0.377101681345076	0.264396288011509	23279;6637;79023;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 23279+6637+79023+9818
Nonhomologous End-Joining (NHEJ)	62	5	2.96616616711659	0.33386709367494	0.252046988447967	55775;64421;7334;8365;8924	http://www.ncbi.nlm.nih.gov/gene/?term= 55775+64421+7334+8365+8924
Non-integrin membrane-ECM interactions	37	3	2.93248132370798	0.341873498799039	0.252046988447967	1605;284217;3908	http://www.ncbi.nlm.nih.gov/gene/?term= 1605+284217+3908
Nonsense-Mediated Decay (NMD)	89	4	2.76935393417579	0.405924739791833	0.267050463146429	56006;6159;6169;6189	http://www.ncbi.nlm.nih.gov/gene/?term= 56006+6159+6169+6189
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	89	5	2.83102497215311	0.379503602882306	0.264396288011509	56006;6132;6159;6169;6189	http://www.ncbi.nlm.nih.gov/gene/?term= 56006+6132+6159+6169+6189
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	73	4	2.58011840468295	0.484387510008006	0.293829753727325	6132;6159;6169;6189	http://www.ncbi.nlm.nih.gov/gene/?term= 6132+6159+6169+6189
NoRC negatively regulates rRNA expression	81	3	2.56138741547788	0.493995196156926	0.29391514608151	128312;1789;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 128312+1789+8365
Norepinephrine Neurotransmitter Release Cycle	14	2	1.99701988918352	NA	NA	6857;8499	http://www.ncbi.nlm.nih.gov/gene/?term= 6857+8499
NOSIP mediated eNOS trafficking	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NOSTRIN mediated eNOS trafficking	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NOTCH1 Intracellular Domain Regulates Transcription	45	4	2.92952835101639	0.342674139311449	0.252046988447967	3516;51564;9734;9759	http://www.ncbi.nlm.nih.gov/gene/?term= 3516+51564+9734+9759
NOTCH2 Activation and Transmission of Signal to the Nucleus	16	2	1.88926919987163	NA	NA	28514;7316	http://www.ncbi.nlm.nih.gov/gene/?term= 28514+7316
NOTCH2 intracellular domain regulates transcription	12	2	1.43132904084052	NA	NA	3280;55534	http://www.ncbi.nlm.nih.gov/gene/?term= 3280+55534
Notch-HLH transcription pathway	12	2	2.20205652301974	NA	NA	1387;4851	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+4851
NR1D1 (REV-ERBA) represses gene expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NRAGE signals death through JNK	45	5	3.69363542942185	0.145716573258607	0.202152585063155	26230;5879;7074;8874;9828	http://www.ncbi.nlm.nih.gov/gene/?term= 26230+5879+7074+8874+9828
NrCAM interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NRIF signals cell death from the nucleus	12	2	1.77364919815751	NA	NA	23421;7316	http://www.ncbi.nlm.nih.gov/gene/?term= 23421+7316
NS1 Mediated Effects on Host Pathways	32	2	2.36459457781864	NA	NA	23165;23279	http://www.ncbi.nlm.nih.gov/gene/?term= 23165+23279
Nuclear Envelope Breakdown	48	8	3.11659365907591	0.292233787029624	0.247165360228518	221496;23165;23279;4000;5578;7443;891;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 221496+23165+23279+4000+5578+7443+891+9818
Nuclear Envelope Reassembly	13	2	1.79572491515967	NA	NA	221496;4000	http://www.ncbi.nlm.nih.gov/gene/?term= 221496+4000
Nuclear Events (kinase and transcription factor activation)	24	5	2.37019237193539	0.562850280224179	0.299806655316911	4208;5519;5598;6195;6197	http://www.ncbi.nlm.nih.gov/gene/?term= 4208+5519+5598+6195+6197
Nuclear import of Rev protein	30	4	2.74208768106923	0.415532425940753	0.267050463146429	23165;23279;79902;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 23165+23279+79902+9818
Nuclear Pore Complex (NPC) Disassembly	32	4	2.75043288275896	0.410728582866293	0.267050463146429	23165;23279;79023;9818	http://www.ncbi.nlm.nih.gov/gene/?term= 23165+23279+79023+9818
Nuclear Receptor transcription pathway	49	5	3.40502734663613	0.2177742193755	0.237899557606372	2516;5467;5469;5915;7068	http://www.ncbi.nlm.nih.gov/gene/?term= 2516+5467+5469+5915+7068
Nuclear signaling by ERBB4	36	3	3.2420340773227	0.255404323458767	0.245292937975951	10718;2066;3084	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+2066+3084
Nucleosome assembly	59	2	2.2677685162715	NA	NA	128312;8365	http://www.ncbi.nlm.nih.gov/gene/?term= 128312+8365
