pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Autodegradation of the E3 ubiquitin ligase COP1	48	2	3.297335955	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
Autointegration results in viral DNA circles	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AXIN missense mutants destabilize the destruction complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"AXIN mutants destabilize the destruction complex, activating WNT signaling"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axonal growth inhibition (RHOA activation)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axonal growth stimulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axon guidance	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
BBSome-mediated cargo-targeting to cilium	20	2	1.931251102	NA	NA	6608;582	http://www.ncbi.nlm.nih.gov/gene/?term= 6608+582
Beta-catenin phosphorylation cascade	17	2	3.778774488	NA	NA	5527;2932	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+2932
Beta defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
betaKlotho-mediated ligand binding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of butanoyl-CoA to acetyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of myristoyl-CoA to lauroyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of octanoyl-CoA to hexanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of palmitoyl-CoA to myristoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta-oxidation of pristanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta-oxidation of very long chain fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bicarbonate transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bile acid and bile salt metabolism	34	2	1.879271098	NA	NA	8714;213	http://www.ncbi.nlm.nih.gov/gene/?term= 8714+213
Binding and entry of HIV virion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Binding of TCF/LEF:CTNNB1 to target gene promoters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Biotin transport and metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	40	2	5.016535914	NA	NA	79365;9575	http://www.ncbi.nlm.nih.gov/gene/?term= 79365+9575
Branched-chain amino acid catabolism	14	2	1.125584634	NA	NA	594;11112	http://www.ncbi.nlm.nih.gov/gene/?term= 594+11112
Breakdown of the nuclear lamina	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Budding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Budding and maturation of HIV virion	23	2	1.691373735	NA	NA	6233;137492	http://www.ncbi.nlm.nih.gov/gene/?term= 6233+137492
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	16	2	1.87021763	NA	NA	54464;677	http://www.ncbi.nlm.nih.gov/gene/?term= 54464+677
Ca2+ pathway	50	2	3.099551312	NA	NA	7481;2775	http://www.ncbi.nlm.nih.gov/gene/?term= 7481+2775
Ca activated K+ channels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ca-dependent events	18	2	2.235689456	NA	NA	5137;107	http://www.ncbi.nlm.nih.gov/gene/?term= 5137+107
Calcitonin-like ligand receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Calmodulin induced events	18	2	2.235689456	NA	NA	5137;107	http://www.ncbi.nlm.nih.gov/gene/?term= 5137+107
Calnexin/calreticulin cycle	10	2	0.909227972	NA	NA	51009;84447	http://www.ncbi.nlm.nih.gov/gene/?term= 51009+84447
CaMK IV-mediated phosphorylation of CREB	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CaM pathway	18	2	2.235689456	NA	NA	5137;107	http://www.ncbi.nlm.nih.gov/gene/?term= 5137+107
Cam-PDE 1 activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cargo concentration in the ER	30	2	2.363059952	NA	NA	10484;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 10484+5265
Cargo trafficking to the periciliary membrane	39	2	3.812103032	NA	NA	5311;11336	http://www.ncbi.nlm.nih.gov/gene/?term= 5311+11336
Carnitine synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CASP8 activity is inhibited	11	2	2.92705271	NA	NA	355;841	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841
Caspase activation via extrinsic apoptotic signalig pathway	27	2	2.92705271	NA	NA	355;841	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841
Catabolism of glucuronate to xylulose-5-phosphate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Catecholamine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cation-coupled Chloride cotransporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CD209 (DC-SIGN) signaling	12	2	4.044730353	NA	NA	30835;3265	http://www.ncbi.nlm.nih.gov/gene/?term= 30835+3265
CD28 co-stimulation	30	2	2.965036202	NA	NA	2534;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5295
CD28 dependent PI3K/Akt signaling	11	2	1.646165671	NA	NA	208;79109	http://www.ncbi.nlm.nih.gov/gene/?term= 208+79109
CD28 dependent Vav1 pathway	11	2	2.537431891	NA	NA	2534;941	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+941
CDC6 association with the ORC:origin complex	11	2	2.487729616	NA	NA	5000;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 5000+23595
CDK-mediated phosphorylation and removal of Cdc6	47	2	3.297335955	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
CDO in myogenesis	28	2	3.133842487	NA	NA	4207;6925	http://www.ncbi.nlm.nih.gov/gene/?term= 4207+6925
Cell-Cell communication	69	2	6.322461193	NA	NA	55243;23607	http://www.ncbi.nlm.nih.gov/gene/?term= 55243+23607
Cell Cycle	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Cell Cycle, Mitotic"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
cell division	10	2	1.466063151	NA	NA	8243;23244	http://www.ncbi.nlm.nih.gov/gene/?term= 8243+23244
Cell-extracellular matrix interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cell junction organization	30	2	2.427290267	NA	NA	87;29780	http://www.ncbi.nlm.nih.gov/gene/?term= 87+29780
Cell redox homeostasis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cell surface interactions at the vascular wall	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cellular response to hypoxia	25	2	2.753865985	NA	NA	3091;112399	http://www.ncbi.nlm.nih.gov/gene/?term= 3091+112399
Centrosome maturation	66	2	6.46010157	NA	NA	4751;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 4751+10142
Ceramide signalling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
cGMP effects	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Chemokine receptors bind chemokines	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CHL1 interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cholesterol biosynthesis	22	2	6.374067176	NA	NA	1595;6307	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+6307
Chondroitin sulfate biosynthesis	18	2	2.683755291	NA	NA	1463;50515	http://www.ncbi.nlm.nih.gov/gene/?term= 1463+50515
Chondroitin sulfate/dermatan sulfate metabolism	40	2	2.668975298	NA	NA	54480;1463	http://www.ncbi.nlm.nih.gov/gene/?term= 54480+1463
ChREBP activates metabolic gene expression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Chylomicron-mediated lipid transport	14	2	3.528834742	NA	NA	3949;26119	http://www.ncbi.nlm.nih.gov/gene/?term= 3949+26119
Circadian Clock	59	2	5.016535914	NA	NA	79365;9575	http://www.ncbi.nlm.nih.gov/gene/?term= 79365+9575
Citric acid cycle (TCA cycle)	19	2	1.798816355	NA	NA	1431;1743	http://www.ncbi.nlm.nih.gov/gene/?term= 1431+1743
Class A/1 (Rhodopsin-like receptors)	29	2	2.826840545	NA	NA	4988;5179	http://www.ncbi.nlm.nih.gov/gene/?term= 4988+5179
Class B/2 (Secretin family receptors)	53	2	4.281107971	NA	NA	7478;8326	http://www.ncbi.nlm.nih.gov/gene/?term= 7478+8326
Class C/3 (Metabotropic glutamate/pheromone receptors)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Classical antibody-mediated complement activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Clearance of dopamine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Clearance of Nuclear Envelope Membranes from Chromatin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cleavage of Growing Transcript in the Termination Region	39	2	3.736247252	NA	NA	6628;6636	http://www.ncbi.nlm.nih.gov/gene/?term= 6628+6636
CLEC7A (Dectin-1) induces NFAT activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CLEC7A/inflammasome pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Clostridium neurotoxicity	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Cobalamin (Cbl, vitamin B12) transport and metabolism"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Coenzyme A biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cohesin Loading onto Chromatin	10	2	1.466063151	NA	NA	8243;10274	http://www.ncbi.nlm.nih.gov/gene/?term= 8243+10274
Collagen degradation	16	2	4.710843058	NA	NA	1508;80781	http://www.ncbi.nlm.nih.gov/gene/?term= 1508+80781
Common Pathway of Fibrin Clot Formation	21	2	2.680326168	NA	NA	5627;2153	http://www.ncbi.nlm.nih.gov/gene/?term= 5627+2153
Condensation of Prometaphase Chromosomes	11	2	1.205143978	NA	NA	10592;983	http://www.ncbi.nlm.nih.gov/gene/?term= 10592+983
Condensation of Prophase Chromosomes	24	2	3.477069634	NA	NA	54892;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 54892+8290
Conjugation of benzoate with glycine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Conjugation of carboxylic acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Conjugation of salicylate with glycine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Constitutive Signaling by Aberrant PI3K in Cancer	59	2	6.658947776	NA	NA	26281;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+5295
Constitutive Signaling by EGFRvIII	13	2	4.359682135	NA	NA	5335;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+1956
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	18	2	4.359682135	NA	NA	5335;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+1956
Constitutive Signaling by NOTCH1 HD Domain Mutants	15	2	2.601820576	NA	NA	3714;54492	http://www.ncbi.nlm.nih.gov/gene/?term= 3714+54492
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	17	2	2.641518476	NA	NA	8697;991	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+991
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	27	2	0.930553335	NA	NA	10382;10694	http://www.ncbi.nlm.nih.gov/gene/?term= 10382+10694
COPI Mediated Transport	11	2	4.052978018	NA	NA	55738;26286	http://www.ncbi.nlm.nih.gov/gene/?term= 55738+26286
Creatine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Creation of C4 and C2 activators	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation through the activation of Adenylate Cyclase	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation through the activation of CaMKII	14	2	6.29555069	NA	NA	10142;817	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+817
CREB phosphorylation through the activation of CaMKK	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CREB phosphorylation through the activation of Ras	18	2	6.29555069	NA	NA	10142;817	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+817
CRMPs in Sema3A signaling	16	2	6.714892924	NA	NA	2932;1808	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+1808
cRNA Synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Crosslinking of collagen fibrils	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cross-presentation of particulate exogenous antigens (phagosomes)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cross-presentation of soluble exogenous antigens (endosomes)	41	2	3.297335955	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
CS/DS degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
c-src mediated regulation of Cx43 function and closure of gap junctions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
CTLA4 inhibitory signaling	21	2	3.361490436	NA	NA	2534;5527	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5527
Cyclin A/B1 associated events during G2/M transition	22	2	1.484321157	NA	NA	994;983	http://www.ncbi.nlm.nih.gov/gene/?term= 994+983
Cyclin B2 mediated events	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cysteine formation from homocysteine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytochrome c-mediated apoptotic response	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytochrome P450 - arranged by substrate type	22	2	3.476639408	NA	NA	29785;8529	http://www.ncbi.nlm.nih.gov/gene/?term= 29785+8529
Cytokine Signaling in Immune system	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytosolic iron-sulfur cluster assembly	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Cytosolic sulfonation of small molecules	17	2	1.969256455	NA	NA	6822;9061	http://www.ncbi.nlm.nih.gov/gene/?term= 6822+9061
DAG and IP3 signaling	20	2	4.044559236	NA	NA	5335;5581	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5581
DCC mediated attractive signaling	14	2	4.049287478	NA	NA	3983;1793	http://www.ncbi.nlm.nih.gov/gene/?term= 3983+1793
Deactivation of the beta-catenin transactivating complex	40	2	3.195924607	NA	NA	7090;8945	http://www.ncbi.nlm.nih.gov/gene/?term= 7090+8945
Deadenylation-dependent mRNA decay	44	2	1.754692748	NA	NA	4849;9337	http://www.ncbi.nlm.nih.gov/gene/?term= 4849+9337
Deadenylation of mRNA	20	2	1.777874448	NA	NA	4849;4848	http://www.ncbi.nlm.nih.gov/gene/?term= 4849+4848
Dectin-2 family	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective AMN causes hereditary megaloblastic anemia 1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective CUBN causes hereditary megaloblastic anemia 1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective HLCS causes multiple carboxylase deficiency	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MMAA causes methylmalonic aciduria type cblA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MTR causes methylmalonic aciduria and homocystinuria type cblG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective MUT causes methylmalonic aciduria mut type	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective pro-SFTPB causes pulmonary surfactant metabolism dysfunction 1 (SMDP1) and respiratory distress syndrome (RDS)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective pro-SFTPC causes pulmonary surfactant metabolism dysfunction 2 (SMDP2) and respiratory distress syndrome (RDS)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective SFTPA2 causes idiopathic pulmonary fibrosis (IPF)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defective TRP may confer susceptibility towards thyroid papillary carcinoma (TPC)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defects in biotin (Btn) metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defects in cobalamin (B12) metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defects in vitamin and cofactor metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Degradation of cysteine and homocysteine	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Degradation of DVL	53	2	3.297335955	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
Degradation of GABA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Degradation of GLI1 by the proteasome	54	2	3.297335955	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
Depolymerisation of the Nuclear Lamina	14	2	1.330355394	NA	NA	9663;983	http://www.ncbi.nlm.nih.gov/gene/?term= 9663+983
Deposition of new CENPA-containing nucleosomes at the centromere	34	2	3.752798876	NA	NA	55355;1060	http://www.ncbi.nlm.nih.gov/gene/?term= 55355+1060
Dermatan sulfate biosynthesis	11	2	2.241938796	NA	NA	1463;92126	http://www.ncbi.nlm.nih.gov/gene/?term= 1463+92126
Detoxification of Reactive Oxygen Species	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Developmental Biology	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DEx/H-box helicases activate type I IFN and inflammatory cytokines production	13	2	1.540738943	NA	NA	4790;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 4790+6288
Digestion of dietary carbohydrate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Digestion of dietary lipid	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Dimerization of procaspase-8	11	2	2.92705271	NA	NA	355;841	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841
Disassembly of the destruction complex and recruitment of AXIN to the membrane	30	2	3.913093602	NA	NA	7478;2932	http://www.ncbi.nlm.nih.gov/gene/?term= 7478+2932
Disease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases associated with surfactant metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases associated with the TLR signaling cascade	12	2	1.156818576	NA	NA	114609;7096	http://www.ncbi.nlm.nih.gov/gene/?term= 114609+7096
Diseases associated with visual transduction	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases of carbohydrate metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Diseases of Immune System	12	2	1.156818576	NA	NA	114609;7096	http://www.ncbi.nlm.nih.gov/gene/?term= 114609+7096
Diseases of metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Disinhibition of SNARE formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Disorders of transmembrane transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Dissolution of Fibrin Clot	13	2	4.006208352	NA	NA	5328;5271	http://www.ncbi.nlm.nih.gov/gene/?term= 5328+5271
DNA Damage Bypass	45	2	2.701917422	NA	NA	6119;5985	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5985
DNA Damage Recognition in GG-NER	35	2	2.554313075	NA	NA	5887;10038	http://www.ncbi.nlm.nih.gov/gene/?term= 5887+10038
DNA Damage Reversal	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DNA Damage/Telomere Stress Induced Senescence	39	2	5.044348504	NA	NA	25913;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 25913+8290
DNA Double Strand Break Response	47	2	6.375500893	NA	NA	51720;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 51720+8290
DNA methylation	15	2	0.806119108	NA	NA	3015;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 3015+8349
DNA replication initiation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
DNA strand elongation	28	2	2.418274535	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Dopamine Neurotransmitter Release Cycle	22	2	5.760499121	NA	NA	64130;8541	http://www.ncbi.nlm.nih.gov/gene/?term= 64130+8541
Downregulation of ERBB2:ERBB3 signaling	13	2	1.890005345	NA	NA	2065;2064	http://www.ncbi.nlm.nih.gov/gene/?term= 2065+2064
Downregulation of ERBB4 signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Downregulation of SMAD2/3:SMAD4 transcriptional activity	22	2	1.48726433	NA	NA	7323;4088	http://www.ncbi.nlm.nih.gov/gene/?term= 7323+4088
DSCAM interactions	10	2	1.256166665	NA	NA	9423;1826	http://www.ncbi.nlm.nih.gov/gene/?term= 9423+1826
Dual Incision in GG-NER	37	2	9.701269133	NA	NA	10038;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 10038+404672
Dual incision in TC-NER	62	2	9.180834814	NA	NA	2968;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 2968+404672
E2F-enabled inhibition of pre-replication complex formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Early Phase of HIV Life Cycle	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ECM proteoglycans	45	2	3.416509872	NA	NA	63923;1463	http://www.ncbi.nlm.nih.gov/gene/?term= 63923+1463
Effects of PIP2 hydrolysis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
EGFR downregulation	25	2	2.856103524	NA	NA	8027;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 8027+1956
EGFR interacts with phospholipase C-gamma	22	2	4.359682135	NA	NA	5335;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+1956
EGFR Transactivation by Gastrin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Elastic fibre formation	30	2	4.052978018	NA	NA	4052;7040	http://www.ncbi.nlm.nih.gov/gene/?term= 4052+7040
Electric Transmission Across Gap Junctions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Elevation of cytosolic Ca2+ levels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Elongation arrest and recovery	30	2	1.09372078	NA	NA	2962;6917	http://www.ncbi.nlm.nih.gov/gene/?term= 2962+6917
Endogenous sterols	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Endosomal/Vacuolar pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Energy dependent regulation of mTOR by LKB1-AMPK	27	2	2.974117028	NA	NA	64121;7248	http://www.ncbi.nlm.nih.gov/gene/?term= 64121+7248
eNOS activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Entry of Influenza Virion into Host Cell via Endocytosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
EPHB-mediated forward signaling	41	2	5.660397382	NA	NA	6093;2051	http://www.ncbi.nlm.nih.gov/gene/?term= 6093+2051
Ephrin signaling	18	2	3.918989295	NA	NA	2534;2051	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+2051
Epigenetic regulation of gene expression	68	2	10.35370535	NA	NA	30834;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 30834+404672
ERKs are inactivated	12	2	1.242404713	NA	NA	5594;5518	http://www.ncbi.nlm.nih.gov/gene/?term= 5594+5518
ER-Phagosome pathway	51	2	3.297335955	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
ER Quality Control Compartment (ERQC)	10	2	0.909227972	NA	NA	51009;80267	http://www.ncbi.nlm.nih.gov/gene/?term= 51009+80267
Erythrocytes take up carbon dioxide and release oxygen	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Erythrocytes take up oxygen and release carbon dioxide	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
