datab	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	geneListEntrez	group	qvalues
reactome	mRNA 3'-end processing	28	4	2.21903489709906	0.529473684210526	1478;51585;7307;79869	280	0.853958374560489
reactome	mRNA Capping	26	4	2.85411494813364	0.250526315789474	2068;2963;2967;8732	176	NA
reactome	mRNA decay by 3' to 5' exoribonuclease	0	NA	NA	NA		NA	NA
reactome	mRNA decay by 5' to 3' exoribonuclease	15	4	2.02916060497011	0.561151079136691	11157;1656;219988;27258	125	NA
reactome	mRNA Splicing	111	41	1.40819209368924	0.872631578947368	10236;10262;10291;10421;10594;10907;10949;11338;1477;1478;154007;23020;2521;27316;3181;3183;3184;3185;3187;3191;3312;5093;51585;5356;53981;5436;5441;5725;6429;6431;6625;6634;6636;6637;79869;8175;8243;83443;84844;9343;9410	281	0.969252432593865
reactome	mTORC1-mediated signalling	20	5	1.4248560681579	0.780564263322884	1975;1977;29904;57521;6198	126	NA
reactome	mTOR signalling	37	4	2.73675448447674	0.172067039106145	1977;53632;57521;7249	154	NA
reactome	Muscle contraction	54	5	3.2015826204525	0.0782122905027933	10398;4638;7168;7431;93408	282	0.673583109744961
reactome	MyD88 cascade initiated on plasma membrane	82	31	2.02340182548208	0.353179972936401	10392;10454;1386;1432;1846;23291;2353;3146;3551;3725;4790;4792;51135;51295;5515;5518;5519;5594;5598;5608;5970;6195;6197;6500;6885;7189;7316;7335;7867;81793;9252	283	NA
reactome	MyD88 dependent cascade initiated on endosome	83	22	2.7584001757586	0.119079837618403	1326;1846;23291;2353;3146;3656;3725;4208;4790;5519;5594;5598;5602;57162;6196;6197;6416;6500;6885;7189;7334;8454	283	0.673583109744961
reactome	MyD88-independent TLR3/TLR4 cascade	96	34	2.59753476548448	0.165087956698241	10010;10392;1386;1432;1846;23291;2353;23643;29110;3146;330;351;3551;4208;4790;5594;5598;5599;5602;5608;5781;6195;6197;64127;6416;6500;6885;7189;7314;7316;7322;7334;7867;8737	283	NA
reactome	MyD88:Mal cascade initiated on plasma membrane	92	30	2.1226511139522	0.320703653585927	10333;1385;1432;1660;177;1846;23291;2353;246330;3146;3654;4208;4790;51135;5518;5519;5594;5598;5602;5608;6195;6196;64127;6416;6885;7096;7189;7316;8454;9252	283	NA
reactome	Myogenesis	29	4	3.34730480210017	0.0547486033519553	1000;1432;4208;6925	79	0.673583109744961
reactome	NCAM1 interactions	35	8	3.12341661618821	0.0635994587280108	1284;1297;2674;4684;776;7903;8128;8912	284	0.673583109744961
reactome	NCAM signaling for neurite out-growth	251	128	2.52105850902043	0.18809201623816	10142;10718;10818;11221;115727;1282;1284;1292;1297;1298;1437;1445;145957;152559;152831;1742;1839;1846;1847;1848;1950;1956;2065;2066;2069;221002;2244;2250;2251;2255;2260;2266;22821;2335;256076;25759;25780;26281;2668;2674;283455;284;2885;2903;3084;3558;3559;3560;3562;3567;369;3718;3815;408;409;4140;4254;4296;4684;4747;4763;4893;5037;51332;5155;5156;5245;53358;54518;5516;5518;5519;5525;5526;5529;5594;5595;5621;5682;5683;5686;5688;5690;5691;5693;5694;5695;5698;5700;5701;5704;5707;5714;5715;5717;5747;5906;5922;5923;6464;6710;6711;6714;673;7010;7314;7316;775;776;779;783;801;805;80824;815;817;818;8437;8649;8660;88;8817;8823;8831;8912;8913;9365;9693	171	0.747040000672842
reactome	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	11	4	0.494462086400838	0.984357541899441	1173;161;51606;940	285	0.985509655509993
reactome	Negative epigenetic regulation of rRNA expression	84	32	0.395202119117537	0.985370950888192	1022;10284;128312;1789;2068;2071;221830;23309;23411;255626;25942;2965;2967;3015;3020;3021;3065;404672;4331;51742;5437;6839;8334;8356;8359;8365;8368;8467;8970;9013;9014;9533	161	NA
reactome	Negative regulation of FGFR1 signaling	30	4	2.71647940660125	0.177653631284916	10818;2255;2885;5781	286	NA
reactome	Negative regulation of FGFR2 signaling	32	4	3.10053366785707	0.093854748603352	2255;2263;2885;5781	286	NA
reactome	Negative regulation of FGFR3 signaling	28	10	2.31335922953621	0.253044654939107	10253;10818;2254;2885;5594;5781;6714;673;7316;8074	287	0.747040000672842
reactome	Negative regulation of FGFR4 signaling	30	4	2.28133147789259	NA	10818;2254;2885;5781	NA	NA
reactome	Negative regulation of MAPK pathway	38	8	2.42954398504299	0.208389715832206	152559;1846;3845;5519;5594;5605;673;7316	288	0.747040000672842
reactome	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0	NA	NA	NA		NA	NA
reactome	Negative regulators of RIG-I/MDA5 signaling	0	NA	NA	NA		NA	NA
reactome	Nephrin interactions	22	9	1.95117030881316	0.506145251396648	2534;4868;5291;55243;6711;84063;84623;87;9863	289	0.853958374560489
reactome	Netrin-1 signaling	35	8	3.00170094314226	0.0798376184032476	137970;1630;3983;4651;59277;6477;6586;90249	290	0.673583109744961
reactome	Netrin mediated repulsion signals	10	4	2.76031996113428	NA	137970;1630;5781;90249	NA	NA
reactome	Neuronal System	272	109	3.08647267883465	0.0703653585926928	10021;10142;10368;10369;10497;10681;107;108;10815;1103;113;115;1173;1175;131096;1385;169522;1739;1742;196883;23416;24145;2550;2571;2572;27012;27094;27133;27165;27330;27345;2770;2774;2786;2890;2892;2898;2899;2900;3312;338567;348980;3739;3741;3744;3745;3749;3750;3752;3754;3755;3758;3762;3763;3765;3766;3768;3772;3773;3775;3777;3781;3784;4128;4193;43;4747;5170;5331;54407;5566;5578;5579;5582;5594;55970;56479;5924;59345;60482;610;6195;6505;6507;6531;6572;6580;6616;6812;6857;774;781;782;785;80331;805;814;815;81539;817;8224;8499;8541;8573;88;90134;9254;93107;9463	291	0.673583109744961
reactome	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	132	35	2.75908107945457	0.119079837618403	10142;10368;10681;1385;23236;27092;2782;2788;2791;2792;2890;2892;2898;2899;2900;2903;2904;2906;3759;3761;4193;4646;4905;5170;5578;5579;5582;55970;59283;6196;801;80852;816;817;818	292	0.673583109744961
reactome	Neurotransmitter Release Cycle	43	4	3.17440815582509	0.0815642458100559	2572;6505;6857;8224	184	0.673583109744961
reactome	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	12	4	2.92431137025176	0.227368421052632	3551;64135;84282;8737	229	0.747040000672842
reactome	NF-kB is activated and signals survival	12	5	1.24582426397424	0.829050279329609	3551;4790;4792;4803;7316	293	NA
reactome	NGF signalling via TRKA from the plasma membrane	334	164	2.44854874092885	0.201623815967524	10142;10197;1026;1027;107;10718;10818;111;112;11221;114;115;115727;117;1211;135;1385;1399;1432;1437;1445;152559;153090;156;161;161742;163;1742;1759;1843;1847;1852;192670;1950;1956;2002;2066;208;221002;2246;2250;2251;2255;22821;22866;23112;23239;2335;253260;2534;25759;26052;26281;26523;27040;27161;283455;28956;2904;3164;3558;3567;3568;3667;3674;3716;3815;399473;4205;4208;4296;4303;4343;466;4747;4803;4893;4914;4915;50852;5136;5137;5155;5156;5291;5293;5295;5296;5335;53358;54518;54756;5515;5518;5519;5525;5567;5568;5577;5578;5594;5595;5598;5604;5605;5607;5685;5686;5690;5692;5693;5695;5700;5702;5707;5710;5711;5728;57498;57690;5781;5786;5894;5898;5900;5908;5922;5923;5924;6014;6016;6195;6197;6464;6708;6709;6710;7249;7314;7450;801;805;8074;814;815;817;818;84078;8452;8660;8817;8822;8826;8831;8844;9252;9365;940;941;942;9491;9542;9965;9978	149	NA
reactome	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	10	4	1.17308144193003	0.76319350473613	51009;55741;6400;9695	163	0.91309943847442
reactome	NICD traffics to nucleus	12	4	2.19525164084442	0.545263157894737	1387;4851;4853;55534	294	NA
reactome	Nicotinate metabolism	0	NA	NA	NA		NA	NA
reactome	NIK-->noncanonical NF-kB signaling	52	4	2.84289940367389	0.201438848920863	23291;5690;5698;7316	9	NA
reactome	Nitric oxide stimulates guanylate cyclase	15	4	2.30155475788033	0.254397834912043	10846;2977;4842;5138	295	0.747040000672842
reactome	NOD1/2 Signaling Pathway	32	5	2.53500290687725	0.185385656292287	10392;1540;3551;6885;7334	127	NA
reactome	Non-coding RNA Metabolism	47	4	2.92127124611128	0.227368421052632	23165;23279;6637;9818	200	NA
reactome	Nonhomologous End-Joining (NHEJ)	62	12	2.87954562322878	0.192189105858171	128312;2547;3981;55775;64421;7334;7468;7518;8361;8365;8924;9025	181	NA
reactome	Non-integrin membrane-ECM interactions	37	12	3.04468157358805	0.074424898511502	10319;1605;2247;284217;3339;3655;3908;6382;6385;7057;9378;9672	253	0.673583109744961
reactome	Nonsense-Mediated Decay (NMD)	89	39	1.20221101731713	0.926315789473684	11224;22794;22916;23293;23521;26986;51121;5515;5518;55181;56006;6123;6132;6134;6138;6144;6159;6161;6167;6168;6169;6170;6176;6181;6188;6189;6194;6201;6205;6206;6207;6217;6227;6228;6229;6231;6234;65110;9045	296	0.985509655509993
reactome	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	89	33	0.935074849106893	0.96	11224;1981;22794;26986;3921;5515;5518;55181;5520;56006;6138;6144;6154;6155;6157;6158;6159;6160;6164;6169;6176;6189;6201;6203;6206;6227;6228;6230;6231;6235;9045;9349;9887	296	NA
reactome	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	73	22	1.66703260551072	0.785263157894737	26986;6122;6128;6132;6133;6134;6135;6143;6146;6154;6155;6158;6159;6168;6169;6176;6181;6189;6201;6227;6228;6231	1	NA
reactome	NoRC negatively regulates rRNA expression	81	4	2.38917848319515	0.290491118077325	128312;1789;8361;8365	5	NA
reactome	Norepinephrine Neurotransmitter Release Cycle	15	4	2.0593760389525	0.545734840698869	6616;6857;8499;8500	3	NA
reactome	NOTCH1 Intracellular Domain Regulates Transcription	45	4	3.10170331416548	0.0663058186738836	51564;6907;9612;9734	297	0.673583109744961
reactome	NOTCH2 Activation and Transmission of Signal to the Nucleus	16	4	1.97510824331984	0.492737430167598	28514;4853;54492;7316	4	NA
reactome	NOTCH2 intracellular domain regulates transcription	12	4	1.72738665587015	0.646812957157785	2033;3280;4853;55534	294	NA
reactome	Notch-HLH transcription pathway	12	4	2.19525164084442	0.545263157894737	1387;4851;4853;55534	294	NA
reactome	NRAGE signals death through JNK	45	5	3.45534701234582	0.0297699594046008	23370;26230;5879;7074;8874	298	0.673583109744961
reactome	NRIF signals cell death from the nucleus	12	4	1.42570299271831	0.779519331243469	23385;23421;4803;7316	293	NA
reactome	NS1 Mediated Effects on Host Pathways	32	4	2.73904107970435	0.291578947368421	23165;23279;79023;9818	200	NA
reactome	Nuclear Envelope Breakdown	48	14	3.2137697453314	0.0737430167597765	221496;23165;23175;23279;255919;4000;53371;5578;5579;7443;79023;79902;891;9818	132	0.673583109744961
reactome	Nuclear Envelope Reassembly	13	4	1.62317170143623	0.663687150837989	221496;4000;4001;7112	234	0.899941657964272
reactome	Nuclear Events (kinase and transcription factor activation)	24	6	2.36887823486062	0.228687415426252	1846;4208;5519;5598;6195;6197	162	0.747040000672842
reactome	Nuclear import of Rev protein	30	7	2.73770581247727	0.291578947368421	23165;23279;53371;5903;79023;79902;9818	200	NA
reactome	Nuclear Pore Complex (NPC) Disassembly	32	4	2.73904107970435	0.291578947368421	23165;23279;79023;9818	200	NA
reactome	Nuclear Receptor transcription pathway	49	13	3.51875373825512	0.0230040595399188	2494;2516;3164;367;4306;4929;5465;5467;5468;5469;5915;6095;8856	299	0.665547647694599
reactome	Nuclear signaling by ERBB4	36	4	3.20468791656949	0.0500676589986468	10718;2066;3084;51741	300	0.673583109744961
reactome	Nucleosome assembly	59	4	2.30586469749815	0.491578947368421	128312;55320;57082;8365	5	NA
reactome	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	35	5	2.53500290687725	0.185385656292287	10392;1540;3551;6885;7334	127	NA
reactome	Nucleotide Excision Repair	99	44	1.64619286616633	0.685475444096134	100534599;1022;1069;10714;10920;1161;142;1642;2033;2067;2068;2071;2072;2073;2074;3980;4331;51138;5427;5430;5431;5436;57804;5887;5981;5983;6117;6119;6612;6917;7316;7334;7336;7341;7507;7508;7528;7874;79913;8178;8451;8554;902;9716	301	NA
reactome	Nucleotide metabolism	65	25	1.58968172027312	0.568335588633288	100;151531;158067;159;1633;1635;1806;1807;26289;270;271;272;2745;4830;4860;51251;51727;5471;56985;7083;7295;7371;7378;7498;9615	302	0.874206587631742
reactome	O-glycosylation of TSR domain-containing proteins	37	7	3.68940948973458	0.0189445196211096	145173;170690;170691;7058;79875;81792;9509	303	0.665547647694599
reactome	Olfactory Signaling Pathway	332	150	-0.29705814309624	1	10798;119678;119679;119682;119692;119694;119749;119772;119774;120065;120066;120586;120787;120796;121130;122748;124538;125958;125963;126541;127385;127623;128367;135924;135941;135946;138799;138802;138803;138804;138883;143496;143502;143503;144125;150681;158131;196335;219431;219453;219493;219869;219870;219873;219954;219957;23538;255725;256144;26188;26189;26212;26245;26333;26476;26496;26532;26533;26538;26539;26595;26659;26689;26716;26735;26740;2774;2782;282763;283111;283162;283189;283297;283365;284383;284433;285659;286362;338662;338675;338751;338755;341276;341568;343169;343171;343172;346517;387748;390036;390058;390064;390067;390072;390079;390081;390142;390155;390162;390181;390191;390195;390201;390260;390261;390275;390321;390433;390436;390648;390883;391114;391194;392138;392376;392390;392391;392392;401665;402135;403253;403274;403277;403282;403284;441911;442194;4991;4992;4995;56656;79290;79295;79310;79339;79345;79473;81127;81282;81285;81300;81327;81328;81392;81448;81470;81797;8387;8390;8392	304	0.985509655509993
reactome	O-linked glycosylation	96	6	3.47056054212558	0.0284167794316644	145173;170690;170691;54437;9508;9509	303	NA
reactome	O-linked glycosylation of mucins	59	17	2.90208584092073	0.0974289580514208	10610;11227;114805;117248;256435;26290;374378;442117;4585;4588;51809;57452;63917;64409;6480;6484;84002	305	0.673583109744961
reactome	Oncogene Induced Senescence	28	4	3.34331016714427	0.0365358592692828	1029;192669;23112;4193	69	NA
reactome	Opioid Signalling	71	25	2.67259753252708	0.139377537212449	10681;108;112;114;115;156;23236;2771;2774;2782;4988;5137;5173;5332;5516;5519;5530;5532;5534;5566;5578;59345;801;814;84152	213	0.673583109744961
reactome	Orc1 removal from chromatin	63	5	3.21474637708959	0.0606060606060606	1026;4998;5001;5690;5925	10	0.673583109744961
reactome	Organelle biogenesis and maintenance	286	20	1.53808220392267	0.602165087956698	10499;10891;11232;1385;1387;1432;211;23054;23410;2551;4208;4899;51106;53632;54205;5442;5465;5565;7019;80205	270	NA
reactome	Other semaphorin interactions	0	NA	NA	NA		NA	NA
reactome	Oxidative Stress Induced Senescence	99	28	2.20230016342892	0.382122905027933	1021;1029;121504;1432;192669;192670;2146;23043;23112;23466;27327;3015;4193;4217;5600;5608;57690;6015;6416;7295;7316;8334;8337;8341;8356;8361;8365;8550	306	0.793727020185048
reactome	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	17	4	1.74638277569786	0.634273772204807	3091;7316;7322;9978	85	NA
reactome	p130Cas linkage to MAPK signaling for integrins	15	4	1.79603495746568	0.74	2266;5747;6714;7450	214	NA
reactome	p38MAPK events	12	4	1.52737439207911	0.602165087956698	1432;5603;6714;7867	307	0.874206587631742
reactome	p53-Dependent G1 DNA Damage Response	51	4	2.47633960244133	0.357656731757451	5686;5690;5693;9491	41	NA
reactome	p53-Dependent G1/S DNA damage checkpoint	51	4	2.62837836573808	0.286742034943474	5690;5693;7316;9491	9	NA
reactome	p53-Independent DNA Damage Response	46	4	2.57948063394571	0.369473684210526	5690;5693;5698;9491	9	NA
reactome	p53-Independent G1/S DNA damage checkpoint	46	4	2.62837836573808	0.335789473684211	5690;5693;7316;9491	9	NA
reactome	p75 NTR receptor-mediated signalling	78	27	2.99676561044976	0.081190798376184	121512;1894;23229;23370;26574;4168;4803;4804;50649;50650;5599;57142;57449;5879;6654;7074;7189;7204;7314;7409;7410;7531;836;8874;8997;9826;9828	81	NA
reactome	p75NTR recruits signalling complexes	12	4	1.69687367655604	0.657262277951933	3551;4803;5584;7316	293	NA
reactome	p75NTR signals via NF-kB	15	4	1.8340275704094	0.588296760710554	3551;4790;4803;7316	293	0.874206587631742
reactome	Packaging Of Telomere Ends	37	4	2.50248923756036	0.348406988694759	128312;255626;54386;8365	5	NA
reactome	Pausing and recovery of HIV elongation	29	4	2.45016717356347	NA	1025;2963;6917;9150	NA	NA
reactome	Pausing and recovery of Tat-mediated HIV elongation	28	4	2.45016717356347	NA	1025;2963;6917;9150	NA	NA
reactome	PCNA-Dependent Long Patch Base Excision Repair	18	4	2.5126459959101	0.403157894736842	5424;57804;5981;5983	55	NA
reactome	PCP/CE pathway	81	27	1.91726984775675	0.525139664804469	1213;144165;1856;23002;23198;23513;2535;4919;4920;5579;5683;5688;5690;5693;5700;5707;57154;5719;5879;64750;7314;7316;7474;7481;7976;8324;9861	52	0.853958374560489
reactome	PD-1 signaling	19	4	2.80799044509689	0.212744090441932	3113;3115;5781;919	268	NA
reactome	PECAM1 interactions	12	6	1.54444221166707	0.598105548037889	3635;3685;5175;5777;5781;6714	308	NA
reactome	Peptide chain elongation	67	20	1.39956182730869	0.874736842105263	23521;51121;6128;6132;6134;6135;6146;6154;6160;6169;6170;6189;6191;6201;6206;6228;6230;6231;6234;6235	1	NA
reactome	Peptide hormone biosynthesis	10	4	0.883669983124417	0.863328822733424	1081;3624;3625;3626	208	0.956160082095181
reactome	Peptide hormone metabolism	67	7	2.17836745701609	0.30446549391069	1499;2641;43;5122;51738;6934;90701	231	NA
reactome	Peptide ligand-binding receptors	33	5	2.13410371563956	0.319350473612991	4157;4158;4160;4986;5443	309	0.759859036849343
reactome	PERK regulates gene expression	0	NA	NA	NA		NA	NA
reactome	Peroxisomal lipid metabolism	21	4	2.77913614134732	0.117726657645467	1384;3417;6342;84188	310	0.673583109744961
reactome	Phase 1 - Functionalization of compounds	51	18	1.95124842207187	0.388362652232747	113612;1545;1557;1571;1572;1576;1577;1579;1580;218;2327;29785;56603;5742;6256;64816;66002;6916	311	0.795347011931996
reactome	Phase II conjugation	67	7	2.18596665827974	0.300405953991881	1836;27233;27284;6817;6819;6820;9061	119	0.759859036849343
reactome	Phenylalanine and tyrosine catabolism	0	NA	NA	NA		NA	NA
reactome	Phospholipase C-mediated cascade: FGFR1	36	10	2.17905155128005	0.30446549391069	108;114;156;2255;5335;5580;5581;801;8074;9365	70	NA
reactome	Phospholipase C-mediated cascade; FGFR2	38	13	2.56381163335236	0.175913396481732	108;109;112;114;156;2254;2255;2263;5137;5335;5578;5580;801	70	0.747040000672842
reactome	Phospholipase C-mediated cascade; FGFR3	34	7	2.4658156473216	0.198917456021651	108;156;5137;5578;5580;5581;801	70	NA
reactome	Phospholipase C-mediated cascade; FGFR4	36	4	2.13851803189439	0.315290933694181	108;114;5137;801	26	0.759859036849343
reactome	Phospholipid metabolism	131	52	2.33260485684937	0.243572395128552	10162;1040;10400;1103;11343;123745;129642;150763;154141;162466;22908;23446;23533;255189;27124;3032;30814;3631;3636;43;4534;51763;5287;5288;5289;5295;5321;5322;5338;54947;55224;55500;56261;56623;56895;57104;57678;590;6901;79887;81490;8395;85465;8776;8897;8898;9107;93492;9663;9791;9896;9926	312	0.747040000672842
reactome	Phosphorylation of CD3 and TCR zeta chains	18	4	4.51793817228655	0.00411099691675231	3113;55824;5795;919	313	0.555045520266676
reactome	Phosphorylation of the APC/C	14	4	0.922304044726868	0.962105263157895	10393;51433;7324;891	39	NA
reactome	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	14	4	2.22072959762005	0.529473684210526	1452;1499;5519;5529	59	NA
reactome	PI3K/AKT activation	96	13	3.83434027135156	0.0148849797023004	10718;145957;192669;2065;2066;2255;2885;3084;3815;5728;7409;8660;942	147	0.665547647694599
reactome	PI3K/AKT Signaling in Cancer	79	11	3.19760474885773	0.0514208389715832	1950;2065;2066;2246;2263;2885;3084;3667;5293;5295;8074	106	NA
reactome	PI3K Cascade	73	4	3.10053366785707	0.0663058186738836	2255;2263;2885;5781	286	0.673583109744961
reactome	PI-3K cascade:FGFR1	94	19	3.52838455789261	0.0230040595399188	10718;10818;192669;1950;2065;2066;2247;2249;2251;2255;2263;3084;5155;5293;5728;5781;7409;8660;942	147	NA
reactome	PI-3K cascade:FGFR2	94	24	3.3047737515092	0.0419485791610284	10718;10818;192669;1956;2065;2066;2247;2250;2255;2261;2263;23112;2534;26281;2885;3084;3667;50852;5156;5291;5728;5781;8074;942	314	NA
reactome	PI-3K cascade:FGFR3	94	25	3.15446852174084	0.0581867388362652	10718;1839;192669;1950;1956;2065;2066;2246;2249;2254;2255;23112;26281;2885;3084;3667;3815;4254;5290;5291;5728;8074;8503;8660;9965	314	NA
reactome	PI-3K cascade:FGFR4	94	18	3.23607013837563	0.047361299052774	10718;145957;1950;1956;2247;2255;2263;23112;2534;2549;2885;3084;3667;5728;57690;7409;8074;9965	314	NA
reactome	PI3K events in ERBB2 signaling	94	14	3.02310629581525	0.0757780784844384	145957;1950;1956;2065;2249;2255;2263;2549;26281;2885;3667;5295;942;9542	106	NA
reactome	PI3K events in ERBB4 signaling	94	30	2.80109854550974	0.11637347767253	10718;10818;192669;1950;1956;2065;2069;2247;2249;2251;2254;23112;2534;27327;3084;3667;3815;4254;50852;5155;5290;5291;5295;5728;57690;5781;9365;940;942;9965	314	NA
reactome	PI Metabolism	49	11	3.00254959814806	0.112849162011173	200576;30849;3631;4952;51763;5287;5288;5291;8821;8871;93492	315	0.673583109744961
reactome	Pink/Parkin Mediated Mitophagy	19	4	2.4694999502479	0.263687150837989	5071;55669;81631;9474	274	0.747040000672842
reactome	PIP3 activates AKT signaling	94	24	3.53384403975198	0.0230040595399188	10718;10818;192669;192670;2065;2066;2246;2247;2255;2263;23112;2534;27161;2885;3667;3815;4254;5155;5291;5728;57690;8660;9542;9965	314	0.665547647694599
reactome	PIWI-interacting RNA (piRNA) biogenesis	26	4	1.27586417231571	0.817877094972067	122402;3320;8468;84944	316	0.944727430194948
reactome	PKA activation	12	4	1.86082305991639	0.427604871447903	108;112;114;801	26	NA
reactome	PKA activation in glucagon signalling	10	4	1.87560557732763	0.423545331529093	108;112;114;2778	26	NA
reactome	PKA-mediated phosphorylation of CREB	12	4	1.86082305991639	0.427604871447903	108;112;114;801	26	NA
reactome	PKB-mediated events	38	4	2.81399574895394	0.15195530726257	51719;53632;57521;7249	154	NA
reactome	PKMTs methylate histone lysines	51	17	2.47888643227907	0.198917456021651	121536;2122;2146;54904;55729;56950;56979;63976;64324;64754;7468;79813;80854;8357;8365;83852;84193	317	0.747040000672842
reactome	Platelet activation, signaling and aggregation	135	65	2.60656036240081	0.162381596752368	10000;10125;10451;10672;11069;139189;1398;1432;1437;146850;1607;1608;160851;207;2147;2149;2266;23533;2534;27040;2769;2770;2771;2782;2786;2788;2791;2792;2815;2885;3558;3690;3716;3718;388;3937;4067;408;409;51266;5293;5294;5295;5336;5578;5582;5590;5594;5747;5770;5777;5781;5879;5894;5908;59345;6464;64805;6654;6714;6850;7410;747;7534;9630	318	0.724903889519354
reactome	Platelet Adhesion to exposed collagen	0	NA	NA	NA		NA	NA
reactome	Platelet Aggregation (Plug Formation)	27	4	2.55799208486325	0.227932960893855	2266;2885;5908;6464	36	NA
reactome	Platelet calcium homeostasis	19	4	2.5040900492922	0.248693834900731	3708;6546;7222;7225	319	NA
reactome	Platelet homeostasis	75	4	3.04636010645405	0.074424898511502	3708;3778;5592;6546	319	0.673583109744961
reactome	Platelet sensitization by LDL	17	4	2.91036234202333	0.132960893854749	1432;2268;338;5321	320	0.673583109744961
reactome	PLC beta mediated events	31	5	2.24995429600249	0.274695534506089	108;156;5137;5578;801	70	NA
reactome	PLCG1 events in ERBB2 signaling	25	10	2.19478021763923	0.297699594046008	108;114;115;156;1950;5137;5335;5580;5581;801	70	NA
reactome	PLC-gamma1 signalling	24	5	2.24995429600249	0.274695534506089	108;156;5137;5578;801	70	NA
reactome	Polo-like kinase mediated events	0	NA	NA	NA		NA	NA
reactome	Polymerase switching	14	4	2.32637490747967	0.431654676258993	5422;57804;5981;5983	55	NA
reactome	Polymerase switching on the C-strand of the telomere	10	5	1.58462033268835	0.680446927374302	5111;5424;57804;5981;5983	55	NA
reactome	Porphyrin metabolism	0	NA	NA	NA		NA	NA
reactome	Post-chaperonin tubulin folding pathway	18	4	3.14726425374184	0.0721003134796238	347733;6905;7278;7280	109	0.673583109744961
reactome	Post-Elongation Processing of Intron-Containing pre-mRNA	28	4	1.97932816776668	0.65578947368421	1478;53981;7307;79869	280	NA
reactome	Post-Elongation Processing of Intronless pre-mRNA	22	5	2.36448437490191	0.306165099268548	1478;22916;51585;6637;79869	98	0.759859036849343
reactome	Post-Elongation Processing of the Transcript	37	4	2.26767951189425	0.457348406988695	22916;51585;6637;79869	98	NA
reactome	Post NMDA receptor activation events	32	4	2.80306997567567	0.154189944134078	2903;2904;4747;817	19	NA
reactome	Postsynaptic nicotinic acetylcholine receptors	12	4	1.44938100038732	0.75195530726257	1139;1142;1143;1145	2	0.90836927309315
reactome	Post-translational modification: synthesis of GPI-anchored proteins	0	NA	NA	NA		NA	NA
reactome	Post-translational protein modification	0	NA	NA	NA		NA	NA
reactome	Potassium Channels	65	10	3.40189853275145	0.0324763193504736	169522;23416;27133;3751;3788;3790;56479;7881;90134;9312	321	NA
reactome	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	21	4	1.10525980641476	0.887147335423197	2247;6657;6774;7547	322	0.976451415440011
reactome	PPARA activates gene expression	108	40	2.56891060781596	0.173207036535859	10001;1024;10891;123;1374;1387;1490;1579;2033;2180;2222;2274;23054;27242;3158;3992;4199;4801;4862;50486;5465;5468;57761;6095;6256;6667;6907;7003;7005;7296;79718;85441;8800;9439;9440;948;9572;9862;9969;9971	323	0.741434067940681
reactome	PRC2 methylates histones and DNA	52	4	2.35983731588685	0.474736842105263	121536;1789;255626;8365	324	0.835494567696946
reactome	Prefoldin mediated transfer of substrate  to CCT/TriC	23	4	2.72534957447598	0.245632065775951	22948;347733;7278;7280	109	NA
reactome	pre-mRNA splicing	106	38	1.38932097766259	0.876842105263158	10291;10594;10907;10914;10946;1479;1660;220988;22826;23451;27339;2963;3181;3183;4670;4686;5093;51362;51503;51585;51639;5356;53981;5432;5437;6426;6428;6429;6430;6431;6625;6629;6635;6637;7307;79869;84844;988	325	0.969252432593865
reactome	Pre-NOTCH Expression and Processing	44	4	3.89586507611919	0.0111731843575419	1387;192669;23112;595	69	0.665547647694599
reactome	Pre-NOTCH Processing in Golgi	18	4	1.7973081521203	0.57877094972067	3955;4851;4854;488	326	0.874206587631742
reactome	Pre-NOTCH Transcription and Translation	28	4	3.89586507611919	0.0177638453500522	1387;192669;23112;595	69	NA
reactome	Presynaptic function of Kainate receptors	18	4	2.73753079439048	0.239465570400822	23236;2782;2788;2899	14	NA
reactome	Presynaptic nicotinic acetylcholine receptors	10	4	1.42476821347189	0.760893854748603	1135;1142;1143;1145	2	NA
reactome	Presynaptic phase of homologous DNA pairing and strand exchange	39	4	2.50326114353131	0.410526315789474	5890;5932;5983;83990	225	NA
reactome	Processing of Capped Intron-Containing Pre-mRNA	143	64	1.05589502181825	0.942446043165468	10236;10262;10291;10421;10914;10949;11051;1478;1479;1977;220988;22826;23165;23225;2521;2962;2963;29894;3183;3184;3187;3191;4686;4927;5093;51362;51503;51585;51639;51692;53981;5431;5434;5436;5437;5439;5441;55599;56259;56339;57122;57721;6426;6428;6429;6430;65109;6625;6626;6628;6634;6635;6636;6637;79023;79902;8086;8175;8243;9128;9295;9410;9818;9972	281	NA
